,Family,CCAvg,Education,Income,CD Account,Mortgage,Personal Loan
3173,1,1.7,1,35,0,0,0
3175,4,0.4,1,74,0,0,0
3176,3,0.4,1,14,0,0,0
3177,2,1.5,3,83,0,199,0
3178,4,1.9,3,71,0,0,0
3179,2,0.7,1,53,0,130,0
3180,2,0.6,1,103,0,84,0
3181,1,1.7,1,109,0,0,0
3182,2,1.9,2,60,0,94,0
3183,3,0.67,2,12,0,0,0
3184,2,8.0,1,141,0,0,0
3185,1,3.8,1,128,0,0,0
3186,3,1.0,1,98,0,296,0
3189,1,0.3,1,31,0,0,0
3190,1,3.0,3,74,0,0,0
3191,4,1.8,3,83,0,0,0
3192,1,0.5,3,35,0,0,0
3193,1,4.0,1,140,0,0,0
3195,3,1.4,1,35,0,0,0
3196,4,1.8,3,73,0,0,0
3197,1,1.5,2,29,0,0,0
3198,4,2.0,2,55,0,147,0
3199,4,0.7,2,20,0,0,0
3201,4,0.2,1,81,0,0,0
3203,2,7.5,1,119,0,239,0
3204,4,1.7,2,49,0,185,0
3206,2,1.5,3,80,0,0,0
3207,1,4.3,1,84,0,0,0
3208,4,1.6,2,61,0,0,0
3209,2,1.5,2,173,1,373,1
3210,2,2.5,1,60,0,0,0
3211,2,4.5,3,83,0,0,0
3212,1,2.8,2,59,0,0,0
3213,3,2.0,3,32,0,116,0
3214,3,0.1,3,33,0,0,0
3215,4,0.2,3,19,0,0,0
3216,4,0.3,1,14,0,0,0
3217,4,4.1,1,94,1,120,1
3218,2,6.1,1,154,0,325,0
3219,1,2.0,2,33,0,0,0
3220,2,0.2,3,28,0,135,0
3221,1,1.8,1,44,0,0,0
3222,2,0.8,3,81,0,0,0
3223,1,0.5,3,29,0,0,0
3224,3,0.3,3,58,0,0,0
3226,3,1.5,1,82,0,0,0
3227,1,0.4,3,18,0,0,0
3228,2,1.7,2,45,0,0,0
3229,4,3.4,1,64,0,0,0
3230,3,2.4,1,48,0,0,0
3231,1,0.3,3,24,0,0,0
3233,1,0.0,1,111,0,329,0
3234,3,0.6,2,114,0,0,0
3235,2,1.6,3,39,0,0,0
3236,1,0.75,3,19,0,0,0
3237,3,0.1,2,22,1,0,0
3238,4,1.1,2,49,0,0,0
3239,1,0.3,1,40,0,0,0
3240,1,1.6,1,63,0,118,0
3241,1,2.8,1,55,0,0,0
3245,4,3.6,3,81,0,0,0
3246,1,0.8,2,81,0,223,0
3247,2,3.3,1,113,0,0,0
3248,2,3.3,1,92,0,0,0
3249,1,1.2,1,81,0,0,0
3250,3,1.2,3,101,0,0,0
3252,2,0.0,3,78,0,0,0
3253,1,1.5,2,35,0,118,0
3254,2,0.3,3,9,0,0,0
3255,4,2.0,2,82,0,0,0
3256,1,2.5,3,41,0,0,0
3258,4,2.2,2,42,0,185,0
3259,3,2.3,1,54,0,0,0
3262,2,3.8,3,85,0,0,0
3263,4,3.4,1,84,0,0,0
3264,4,2.4,3,114,0,0,0
3266,1,2.2,3,39,0,0,0
3267,2,1.0,1,21,0,120,0
3268,4,5.4,3,111,0,0,1
3269,2,2.8,1,68,0,113,0
3270,4,3.6,2,179,0,0,1
3271,4,4.1,2,93,0,0,1
3272,2,1.8,1,85,0,0,0
3273,1,4.1,1,180,0,0,0
3274,2,1.5,3,110,0,0,0
3275,1,1.2,1,65,0,268,0
3276,1,3.9,3,159,0,0,1
3278,1,3.8,1,132,0,0,0
3279,1,2.0,2,44,0,0,0
3280,1,2.6,1,98,0,0,0
3281,2,1.5,2,62,0,0,0
3282,1,4.7,1,91,0,0,0
3283,4,0.7,2,29,0,87,0
3285,3,0.7,2,65,0,0,0
3286,1,2.8,2,58,0,0,0
3287,2,0.8,3,32,0,0,0
3288,4,0.5,1,140,0,292,1
3289,1,0.3,1,44,0,187,0
3291,1,1.3,2,38,0,0,0
3293,2,2.5,1,62,0,0,0
3294,3,2.0,3,29,0,0,0
3295,3,4.0,2,141,0,0,1
3296,1,4.4,2,132,0,0,1
3297,1,0.3,3,23,0,0,0
3298,2,0.3,1,11,0,89,0
3301,4,2.6,1,59,0,0,0
3303,2,0.7,2,28,0,82,0
3304,3,1.0,1,108,0,383,0
3305,1,2.8,3,78,0,0,0
3306,1,2.4,1,65,0,0,0
3308,2,3.8,3,108,0,0,0
3309,4,0.2,2,43,0,0,0
3310,4,1.0,2,95,0,0,0
3311,1,0.3,1,24,0,0,0
3312,2,8.8,1,190,0,0,0
3313,1,0.9,3,24,0,0,0
3314,4,1.7,1,41,0,0,0
3315,3,1.1,1,80,0,0,0
3317,3,2.0,3,79,0,0,0
3318,4,3.2,1,105,0,0,1
3319,3,2.0,3,153,0,0,1
3320,1,0.6,1,114,0,0,0
3321,1,5.2,1,120,0,0,0
3322,1,4.0,3,104,1,0,0
3323,1,1.3,1,20,0,0,0
3324,1,1.4,1,41,0,0,0
3326,1,2.9,2,174,0,0,1
3327,1,1.3,3,164,1,0,1
3329,1,3.8,1,132,0,82,0
3330,4,1.1,3,32,0,0,0
3332,2,1.67,2,49,0,0,0
3333,4,0.1,2,79,0,280,0
3334,2,0.8,3,30,0,86,0
3335,2,7.8,1,118,0,358,0
3336,4,0.7,3,11,0,0,0
3337,3,2.0,3,61,0,0,0
3339,4,5.1,3,141,0,354,1
3340,4,1.8,3,54,0,0,0
3341,2,0.3,1,33,0,0,0
3342,3,1.2,3,84,0,121,0
3343,1,1.0,3,125,0,0,1
3344,1,3.4,1,110,0,0,0
3345,4,1.0,1,14,1,0,0
3346,2,2.8,1,65,0,0,0
3347,3,2.0,3,78,1,0,0
3348,3,0.3,3,18,0,0,0
3349,2,4.5,3,95,0,275,0
3350,2,1.8,2,95,0,0,0
3351,1,1.7,1,191,0,0,0
3352,1,0.67,3,19,0,83,0
3353,4,0.6,3,19,0,0,0
3354,1,0.3,3,39,0,0,0
3356,3,4.6,3,115,0,0,1
3357,1,2.7,2,112,1,408,0
3358,4,0.4,1,40,0,0,0
3360,1,5.0,1,133,0,0,0
3361,3,1.6,1,85,0,87,0
3362,2,0.3,2,18,0,0,0
3363,4,1.3,2,54,0,0,0
3364,2,2.4,2,41,0,105,0
3366,1,6.0,1,152,0,0,0
3367,1,1.6,2,53,0,0,0
3368,3,5.33,2,163,1,0,1
3370,3,0.9,3,59,0,199,0
3371,3,0.5,2,33,0,0,0
3372,4,4.9,1,81,0,209,0
3373,3,7.2,2,182,1,442,1
3375,4,1.1,2,88,0,0,0
3376,2,2.8,1,170,0,0,0
3377,4,0.7,3,83,0,315,0
3380,1,0.8,2,21,0,76,0
3381,1,3.5,1,143,0,0,0
3382,2,2.8,1,103,1,0,0
3383,3,4.1,1,135,0,213,1
3384,1,8.6,1,162,0,153,0
3385,4,0.4,1,73,0,0,0
3386,4,0.8,3,142,0,0,1
3388,2,3.3,1,115,0,85,0
3389,3,0.8,1,88,0,238,0
3390,3,0.3,3,73,0,0,0
3391,1,0.8,3,94,0,221,0
3392,1,1.0,1,58,0,0,0
3393,3,0.9,2,81,0,0,0
3394,4,2.1,3,113,0,0,0
3395,2,1.4,2,35,0,135,0
3396,1,0.0,1,65,0,0,0
3397,2,6.7,1,170,0,137,0
3398,2,2.4,2,62,0,0,0
3399,2,2.1,3,54,0,97,0
3400,1,1.2,2,39,0,0,0
3401,1,1.4,3,28,0,118,0
3402,2,0.0,3,95,0,0,0
3403,3,3.7,2,82,0,0,1
3404,1,0.6,3,21,0,101,0
3405,2,2.1,3,50,0,0,0
3406,3,2.0,3,34,0,0,0
3407,4,0.7,3,19,0,0,0
3408,4,1.9,1,71,0,0,0
3409,2,2.0,2,113,0,84,0
3411,1,2.0,1,118,0,427,0
3412,4,4.9,1,79,0,0,0
3413,3,1.4,3,72,0,0,0
3414,1,1.3,1,18,0,0,0
3416,1,0.0,2,62,0,244,0
3417,3,1.0,2,23,0,0,0
3418,3,1.4,3,40,1,0,0
3419,4,1.7,1,34,0,87,0
3422,1,1.4,3,41,0,0,0
3423,2,1.0,3,38,0,0,0
3424,4,0.0,2,45,0,0,0
3425,4,1.0,1,12,0,90,0
3426,2,1.5,3,115,0,189,0
3427,2,8.0,1,175,0,0,0
3429,2,1.4,2,28,0,108,0
3431,2,1.7,3,63,0,184,0
3432,1,1.0,1,32,0,0,0
3433,4,1.3,1,60,0,0,0
3434,2,1.6,3,53,0,78,0
3435,4,1.3,1,58,0,0,0
3436,4,2.5,2,42,0,0,0
3438,1,2.8,1,72,0,271,0
3439,3,0.1,1,80,1,0,0
3440,4,0.6,2,39,0,0,0
3441,2,0.3,3,18,1,0,0
3442,1,0.5,3,30,0,0,0
3443,1,2.8,1,54,0,202,0
3444,1,0.9,1,128,0,0,0
3445,1,1.5,2,38,0,116,0
3446,1,7.4,1,120,0,186,0
3447,4,0.1,3,25,0,109,0
3448,4,1.9,3,85,0,110,0
3449,3,4.8,2,135,1,0,1
3450,4,0.5,3,14,0,0,0
3451,1,1.6,3,70,0,251,0
3452,3,0.4,2,23,0,0,0
3455,3,0.5,1,28,0,0,0
3456,2,4.7,3,125,0,0,1
3458,2,2.8,1,191,0,231,0
3459,2,1.8,2,88,0,0,0
3460,4,2.4,3,84,0,0,0
3461,3,2.0,3,64,0,142,0
3462,2,0.5,2,28,0,146,0
3463,1,0.8,1,149,0,0,0
3464,4,4.25,1,172,1,0,1
3465,1,1.9,2,42,0,0,0
3466,2,1.0,2,53,0,96,0
3467,2,0.2,3,149,0,364,1
3468,2,1.8,2,113,0,0,0
3469,2,2.5,1,79,0,0,0
3470,2,0.5,1,175,0,429,0
3472,4,3.0,2,120,0,431,1
3473,4,0.7,1,52,0,0,0
3474,2,0.7,2,42,0,0,0
3475,1,0.3,1,13,0,0,0
3477,2,4.33,1,131,0,156,0
3478,1,1.5,3,133,0,0,1
3479,2,2.5,1,64,0,0,0
3480,2,1.5,1,49,0,0,0
3482,1,4.3,1,91,0,81,0
3483,1,4.7,1,195,0,0,0
3484,3,2.5,2,53,0,112,0
3485,2,0.8,3,39,0,0,0
3487,4,1.8,3,104,0,0,0
3488,2,1.1,2,51,0,131,0
3489,3,6.4,1,154,0,0,1
3490,1,1.33,1,38,0,115,0
3491,2,0.4,1,12,0,0,0
3492,1,0.6,3,28,0,0,0
3494,4,1.5,2,31,0,0,0
3495,1,1.8,2,44,0,192,0
3496,4,2.0,3,49,0,192,0
3497,2,0.3,1,134,0,0,0
3498,4,0.8,3,182,0,94,1
3499,1,0.3,1,114,0,286,0
3500,1,2.8,2,90,0,0,0
3501,4,1.7,3,105,0,0,0
3502,3,2.0,1,58,0,90,0
3503,4,2.1,3,53,0,0,0
3505,1,0.8,3,103,0,0,0
3506,4,1.8,2,58,1,154,0
3507,1,2.67,2,83,1,0,0
3508,1,4.3,3,125,0,0,1
3509,3,0.9,3,61,0,0,0
3511,1,1.5,3,89,0,0,0
3512,4,2.9,1,70,0,0,0
3513,2,1.0,2,39,0,0,0
3515,2,0.4,1,148,0,508,0
3516,3,0.6,2,38,0,148,0
3517,1,3.9,3,95,0,146,1
3520,3,1.3,2,29,0,0,0
3521,2,0.8,3,30,0,0,0
3522,2,0.0,3,90,0,134,0
3523,1,0.8,1,150,0,0,0
3524,4,0.9,2,15,0,0,0
3525,4,0.9,2,13,0,0,0
3526,2,0.2,3,9,0,0,0
3527,4,1.1,3,24,0,0,0
3528,3,2.2,2,41,0,0,0
3530,4,2.8,2,49,0,0,0
3531,3,0.9,3,58,0,128,0
3532,2,0.0,1,141,0,0,0
3533,4,2.1,1,50,0,211,0
3534,3,2.0,1,61,0,0,0
3535,1,1.2,1,65,0,0,0
3536,1,0.3,1,112,0,229,0
3537,3,0.3,3,19,0,0,0
3538,1,0.1,2,23,0,0,0
3539,1,2.2,3,60,0,0,0
3541,4,5.4,1,144,0,210,1
3542,4,3.0,3,118,0,0,1
3543,2,0.0,1,194,0,0,0
3544,3,1.1,1,109,0,0,0
3545,1,2.4,1,174,0,0,0
3546,1,1.1,3,34,0,119,0
3547,3,0.7,2,84,0,0,0
3549,3,1.6,1,92,0,0,0
3550,1,0.75,3,19,0,116,0
3551,3,0.5,2,55,0,172,0
3552,4,0.5,2,22,0,0,0
3554,4,2.0,3,72,0,0,0
3555,1,2.7,2,81,0,0,0
3556,1,1.7,1,30,0,0,0
3557,4,2.9,1,54,0,189,0
3558,3,2.5,1,60,0,0,0
3560,4,2.2,2,65,0,126,0
3561,3,1.0,2,31,0,142,0
3562,1,6.5,3,169,1,272,1
3563,1,0.9,3,139,0,0,1
3564,1,0.6,3,29,0,0,0
3565,2,1.1,2,43,0,0,0
3567,1,1.3,2,43,0,123,0
3568,2,4.5,1,194,0,0,0
3569,2,0.8,3,24,0,0,0
3570,2,0.6,3,32,0,0,0
3571,3,5.6,1,153,0,416,1
3572,1,0.4,3,30,0,0,0
3573,3,5.6,1,165,0,0,1
3575,4,0.6,2,15,0,83,0
3576,3,0.3,2,70,0,0,0
3577,3,2.0,3,32,0,0,0
3578,2,4.1,2,128,0,209,1
3579,1,2.9,3,84,1,102,0
3581,3,1.0,2,33,0,0,0
3583,4,1.5,2,33,0,85,0
3584,1,0.8,2,15,0,115,0
3585,3,1.0,2,45,0,0,0
3586,2,3.9,1,132,0,0,0
3587,3,0.1,2,29,0,0,0
3588,1,0.0,2,65,0,0,0
3589,2,2.4,2,52,0,147,0
3590,2,0.1,1,64,0,0,0
3591,2,2.3,3,73,0,224,0
3592,1,0.67,3,20,0,0,0
3593,2,0.3,1,44,0,192,0
3594,1,2.5,1,79,0,0,0
3595,2,1.8,2,104,0,79,0
3596,1,4.7,1,88,0,0,0
3597,3,2.0,3,51,0,0,0
3598,3,0.9,2,61,0,0,0
3599,2,0.1,3,23,1,91,0
3600,2,2.1,3,38,0,95,0
3601,3,2.6,2,75,0,0,0
3602,4,0.1,1,42,0,0,0
3603,4,0.1,1,45,0,0,0
3604,3,0.5,2,59,0,0,0
3605,2,2.6,3,130,0,0,1
3606,2,0.0,3,9,0,96,0
3607,3,0.9,3,62,0,0,0
3608,1,4.7,1,202,0,553,0
3609,1,4.3,1,162,0,0,0
3610,3,1.6,1,93,0,79,0
3611,1,0.9,1,145,0,0,0
3612,1,4.6,1,99,1,368,1
3613,1,5.8,3,148,0,0,1
3614,3,5.4,2,154,0,0,1
3615,2,6.0,1,149,0,0,0
3616,1,1.5,3,69,0,78,0
3617,2,0.3,1,30,0,146,0
3618,2,1.0,2,48,0,0,0
3620,2,0.3,1,132,0,403,0
3621,3,1.7,2,81,0,193,0
3622,4,3.8,2,60,0,0,0
3623,4,1.7,2,45,0,95,0
3624,1,1.4,3,70,0,0,0
3625,4,2.9,1,71,0,0,0
3626,4,1.0,3,28,0,0,0
3627,2,0.2,1,83,0,0,0
3628,1,3.4,1,131,0,0,0
3629,1,0.0,1,82,0,0,0
3630,1,4.0,3,79,0,225,0
3631,4,1.9,3,51,0,0,0
3632,2,6.3,1,111,0,0,0
3633,1,0.3,1,93,0,0,0
3634,4,2.3,3,73,0,0,0
3635,2,0.5,2,24,0,0,0
3636,3,0.9,2,64,0,0,0
3637,3,1.0,1,104,0,242,0
3638,4,1.9,3,38,0,0,0
3639,1,8.1,1,191,0,0,0
3640,4,1.67,3,53,0,0,0
3641,4,2.3,3,74,0,0,0
3643,3,1.6,3,80,0,144,0
3644,4,2.5,1,41,0,174,0
3645,1,3.7,3,79,0,0,0
3646,3,6.9,2,141,0,260,1
3648,3,2.0,3,38,0,0,0
3649,3,1.8,2,85,0,0,0
3650,2,0.8,3,93,0,107,0
3651,1,1.9,3,140,0,0,1
3652,4,2.2,2,69,0,0,0
3653,2,2.0,2,32,0,0,0
3654,4,0.9,1,61,0,177,0
3656,4,1.0,2,30,0,0,0
3657,2,2.4,2,104,0,0,0
3658,1,0.1,1,24,0,0,0
3659,1,0.4,2,22,0,0,0
3660,2,2.4,2,59,0,0,0
3661,1,4.1,2,120,1,0,1
3662,2,0.0,1,164,0,500,0
3663,4,1.6,1,60,1,0,0
3664,3,1.9,2,43,0,0,0
3665,3,2.33,1,70,0,0,0
3666,2,2.8,1,51,0,0,0
3667,4,1.6,1,59,0,0,0
3668,4,0.3,3,129,0,75,1
3669,2,1.4,2,22,0,0,0
3670,4,0.4,2,29,0,0,0
3673,4,1.3,1,65,0,0,0
3675,2,2.0,1,110,0,0,0
3676,1,1.5,2,22,0,111,0
3678,4,0.6,1,30,0,0,0
3679,2,6.3,1,134,0,0,0
3680,3,1.3,1,32,0,0,0
3681,1,4.3,1,139,0,0,0
3682,2,0.7,1,45,0,0,0
3683,3,3.0,2,62,0,0,0
3684,4,1.7,2,51,0,103,0
3685,1,0.8,3,93,0,313,0
3686,1,1.3,1,122,0,0,0
3687,1,1.33,1,45,0,0,0
3688,1,8.1,1,179,0,0,0
3689,3,2.8,1,64,0,205,0
3690,2,1.1,1,41,0,0,0
3691,2,0.6,3,58,0,0,0
3692,4,2.2,1,64,0,0,0
3693,3,1.7,2,28,0,0,0
3695,1,2.8,2,60,0,0,0
3696,2,0.2,1,78,0,0,0
3697,3,0.5,3,59,0,0,0
3698,3,0.5,3,59,1,0,0
3699,4,1.4,2,83,0,0,0
3700,1,5.7,1,128,0,0,0
3701,1,2.6,1,95,0,0,0
3702,4,4.3,3,160,0,410,1
3703,4,2.4,3,78,0,0,0
3704,2,5.1,2,184,0,0,1
3705,3,1.0,1,30,0,0,0
3707,1,0.6,3,35,0,0,0
3711,4,0.4,1,20,0,99,0
3712,1,0.6,1,112,0,0,0
3713,3,0.7,2,74,0,0,0
3714,2,0.4,3,65,0,232,0
3715,2,0.2,1,124,0,0,0
3716,3,2.5,1,65,0,0,0
3717,3,2.0,3,73,0,285,0
3718,2,0.1,3,8,0,0,0
3719,3,2.3,1,53,0,76,0
3720,3,2.6,3,131,0,229,1
3721,4,0.3,1,13,1,0,0
3722,1,2.4,1,60,0,98,0
3723,1,1.6,2,45,0,82,0
3724,2,2.1,3,39,0,119,0
3726,3,0.5,3,43,0,0,0
3727,2,0.3,1,31,1,109,0
3728,3,2.4,2,118,0,161,1
3729,3,0.1,1,82,0,0,0
3730,3,2.5,1,112,0,0,0
3731,1,0.4,2,10,0,0,0
3732,2,0.9,3,18,0,95,0
3733,3,0.3,2,72,0,0,0
3734,4,0.2,3,72,0,0,0
3735,1,5.2,1,78,0,0,0
3736,3,1.8,2,78,0,0,0
3738,3,1.4,1,45,0,0,0
3739,2,0.4,1,80,0,0,0
3740,1,4.7,1,174,0,0,0
3742,1,6.0,1,181,1,0,0
3743,4,1.4,2,78,0,194,0
3744,3,1.6,3,79,0,0,0
3745,1,5.4,1,119,0,118,0
3746,4,1.2,2,49,1,109,0
3747,3,3.9,2,83,0,0,1
3748,1,2.7,2,100,0,126,0
3752,4,1.3,3,82,0,219,0
3753,2,0.3,2,34,0,0,0
3754,4,2.4,3,112,0,0,0
3755,3,1.0,3,42,0,0,0
3756,2,2.2,1,83,0,0,0
3757,1,1.4,2,142,0,0,1
3758,2,6.67,1,199,0,0,0
3759,4,1.5,2,29,0,121,0
3760,3,1.4,3,70,0,273,0
3761,2,0.7,3,25,0,0,0
3762,2,1.1,1,84,0,0,0
3763,3,4.4,1,81,0,0,0
3764,2,0.4,1,15,0,0,0
3765,3,0.3,3,54,0,0,0
3766,4,3.8,2,108,0,304,1
3768,1,0.7,3,62,1,170,0
3769,2,3.3,1,134,0,204,0
3770,3,2.33,1,75,0,79,0
3771,2,2.0,2,109,0,341,0
3772,2,3.0,1,152,0,0,0
3773,4,2.4,3,83,0,0,0
3774,4,1.8,3,52,0,0,0
3775,2,2.0,3,31,0,0,0
3776,3,2.7,3,135,0,449,1
3777,1,0.9,1,98,0,151,0
3778,4,0.6,2,14,0,0,0
3779,4,2.6,1,64,0,0,0
3780,2,6.8,1,109,0,0,0
3781,1,1.3,1,118,1,333,0
3783,3,1.4,3,51,0,0,0
3784,4,3.8,2,115,0,0,1
3785,1,2.4,1,83,0,0,0
3786,1,0.3,1,90,0,0,0
3787,4,1.7,1,28,1,0,0
3788,2,2.5,1,82,0,221,0
3790,2,1.7,1,71,0,0,0
3791,1,0.3,1,80,0,0,0
3792,4,1.7,3,109,0,0,0
3793,1,2.9,1,140,0,0,0
3794,4,0.2,2,39,0,0,0
3795,1,1.2,2,39,0,98,0
3796,3,2.4,2,50,0,0,0
3797,2,0.3,1,31,0,0,0
3798,3,1.0,3,35,0,144,0
3801,2,0.3,1,20,0,106,0
3802,4,0.7,2,10,0,0,0
3803,4,2.0,3,83,0,0,0
3804,2,8.8,1,203,0,0,0
3805,3,0.8,1,84,0,0,0
3806,4,0.8,1,41,0,0,0
3808,2,6.5,1,152,0,0,0
3809,4,1.6,1,62,0,0,0
3810,4,1.0,1,12,0,89,0
3811,4,0.6,1,28,0,0,0
3813,3,1.3,2,19,0,97,0
3814,3,1.3,1,35,0,0,0
3815,4,0.3,1,28,0,96,0
3816,3,2.0,2,70,0,0,0
3817,1,0.9,1,140,0,0,0
3818,4,2.3,3,102,0,0,0
3819,4,2.0,3,50,0,0,0
3820,3,2.3,1,61,0,205,0
3821,2,3.7,2,188,0,259,1
3822,4,9.0,3,178,0,0,1
3823,4,0.9,2,44,0,194,0
3825,4,3.4,1,69,0,188,0
3826,1,5.0,1,132,0,0,0
3827,2,3.9,1,128,0,196,0
3828,4,0.8,1,44,0,122,0
3829,1,0.5,3,44,0,0,0
3830,2,2.0,3,34,0,0,0
3833,1,0.1,1,83,0,0,0
3834,1,1.4,3,28,0,75,0
3835,3,2.2,3,131,0,0,1
3836,3,0.5,2,31,0,0,0
3837,4,0.0,2,40,0,0,0
3838,2,1.8,1,71,0,127,0
3839,2,2.0,3,42,0,0,0
3840,3,0.1,2,35,0,114,0
3841,2,0.2,1,81,0,0,0
3842,2,2.0,1,91,0,0,0
3843,4,5.2,2,129,0,0,1
3844,1,2.7,1,75,0,0,0
3845,4,0.6,2,54,0,230,0
3848,4,1.3,3,84,0,0,0
3850,4,0.8,1,15,0,0,0
3851,2,3.8,3,99,0,194,0
3852,1,0.4,2,15,1,82,0
3855,1,1.7,1,143,0,0,0
3858,2,0.4,2,158,0,277,1
3859,1,1.4,3,62,0,0,0
3862,3,2.5,1,64,0,0,0
3863,4,0.7,2,21,0,0,0
3864,2,2.8,3,142,0,0,1
3866,4,1.8,1,40,0,0,0
3867,3,2.7,2,61,0,0,0
3869,3,2.67,2,78,0,161,0
3870,2,0.9,3,25,0,0,0
3871,2,1.9,1,125,0,0,0
3872,2,1.0,3,63,0,0,0
3873,1,1.6,3,54,0,185,0
3874,2,0.0,1,92,0,184,0
3875,2,0.6,1,119,0,381,0
3877,1,1.0,1,41,0,0,0
3878,2,0.0,1,81,0,0,0
3879,3,2.5,1,101,0,270,0
3880,4,0.5,2,25,0,0,0
3881,1,1.5,2,55,0,0,0
3882,1,2.1,3,43,0,166,0
3883,2,1.8,2,98,0,98,0
3884,4,2.3,3,112,0,402,0
3885,4,4.0,3,69,0,102,0
3886,4,1.7,2,79,1,215,0
3887,2,7.2,1,118,0,0,0
3888,3,2.67,2,81,0,251,0
3889,1,0.1,2,19,0,121,0
3890,2,2.9,3,139,0,0,1
3891,3,0.5,2,63,0,0,0
3892,2,1.4,1,102,0,0,0
3893,4,1.7,2,40,0,0,0
3894,1,0.3,1,44,0,81,0
3895,3,2.0,1,59,0,216,0
3896,2,6.67,1,224,1,0,0
3899,1,1.4,1,43,0,0,0
3900,3,0.4,1,12,1,0,0
3901,3,2.6,2,53,0,0,0
3902,2,2.1,3,39,0,0,0
3904,1,0.4,3,18,0,94,0
3905,1,1.6,3,55,0,0,0
3906,1,2.5,3,60,0,0,0
3907,2,0.3,1,42,0,187,0
3909,2,1.3,1,111,0,0,0
3911,2,0.8,3,44,0,148,0
3912,1,1.5,3,69,0,0,0
3913,3,0.8,3,62,0,172,0
3914,1,1.8,2,35,0,0,0
3915,1,2.8,1,91,0,0,0
3916,1,0.2,1,12,0,96,0
3917,3,0.1,1,89,0,292,0
3918,4,1.7,2,65,0,0,0
3919,2,4.5,3,179,0,400,1
3920,2,1.5,3,82,1,0,0
3921,1,1.2,1,48,0,0,0
3922,4,1.5,2,20,0,0,0
3923,1,2.8,3,91,0,330,0
3924,2,6.0,1,122,0,0,0
3925,1,1.4,3,22,0,0,0
3926,2,1.3,1,43,0,0,0
3928,3,2.67,1,61,0,0,0
3929,4,0.4,2,33,0,0,0
3930,1,2.9,1,145,0,345,0
3931,1,1.0,1,170,0,0,0
3932,3,0.7,2,55,0,0,0
3933,1,2.5,3,40,0,0,0
3934,2,0.0,1,68,0,126,0
3935,3,2.5,1,53,0,0,0
3936,3,0.8,3,63,0,0,0
3937,2,2.2,1,123,0,92,0
3938,2,0.0,1,13,0,0,0
3939,4,0.2,1,12,0,102,0
3940,2,2.5,1,53,0,102,0
3941,1,2.7,2,79,0,294,0
3942,1,0.1,2,89,0,170,0
3943,1,9.3,2,188,0,0,1
3944,3,1.4,3,62,0,0,0
3945,3,5.6,3,123,0,428,1
3946,3,2.4,2,40,0,0,0
3947,4,5.0,3,119,0,0,1
3948,4,3.1,2,123,1,253,1
3949,1,0.4,2,23,0,0,0
3950,1,1.5,3,62,0,255,0
3951,3,2.1,1,69,0,106,0
3952,2,3.9,1,124,0,0,0
3953,4,0.1,3,52,0,0,0
3956,3,0.5,2,45,0,200,0
3957,4,1.1,2,75,0,0,0
3958,4,0.4,2,23,0,78,0
3959,3,1.3,1,123,0,0,1
3960,3,2.2,1,48,0,0,0
3961,1,0.3,1,145,0,140,0
3962,1,1.0,3,31,0,0,0
3963,3,2.2,3,38,0,0,0
3964,4,1.9,3,78,0,0,0
3965,2,1.9,1,94,0,0,0
3968,4,0.2,1,78,0,0,0
3970,3,2.2,1,71,0,0,0
3971,1,0.5,3,24,0,0,0
3972,2,4.33,1,112,0,0,0
3973,1,2.8,2,53,0,167,0
3975,1,0.5,2,25,0,0,0
3976,4,2.5,2,42,0,194,0
3977,3,1.0,2,51,1,113,0
3978,2,0.3,2,19,0,0,0
3979,2,0.0,1,90,1,258,0
3981,3,0.5,1,22,1,0,0
3982,1,1.5,1,119,0,0,0
3983,4,3.6,3,93,0,0,1
3984,4,0.3,1,18,0,0,0
3985,1,1.1,3,32,0,120,0
3986,3,2.6,3,182,1,0,1
3987,2,0.2,3,19,0,0,0
3988,1,3.4,3,85,1,0,1
3989,4,1.4,2,90,0,0,0
3990,2,3.7,1,59,0,134,0
3991,1,2.0,1,84,0,0,0
3992,2,3.9,2,95,0,0,1
3993,3,0.9,3,13,0,0,0
3994,4,0.8,1,88,0,0,0
3995,2,0.6,3,34,0,0,0
3996,4,0.6,3,11,0,0,0
3997,4,1.7,2,80,0,0,0
3998,1,1.33,1,41,0,0,0
3999,2,0.8,3,90,0,0,0
4000,3,3.0,3,93,1,0,1
4001,4,1.9,2,81,0,0,0
4002,2,2.8,1,60,0,0,0
4003,3,0.6,2,39,0,0,0
4004,3,0.7,2,22,0,0,0
4005,2,0.8,1,32,0,79,0
4006,1,1.2,3,28,0,0,0
4007,2,1.0,2,35,0,0,0
4008,3,7.5,3,154,1,351,1
4009,2,7.6,1,189,0,0,0
4010,4,1.9,3,40,0,84,0
4011,2,1.7,2,88,0,0,0
4012,2,0.6,1,124,0,0,0
4013,2,0.3,3,23,0,0,0
4014,4,0.7,1,23,0,0,0
4015,2,2.0,1,139,0,0,0
4016,4,2.7,1,173,0,427,1
4017,4,1.3,3,42,0,153,0
4018,1,2.9,1,161,0,160,0
4019,3,0.7,2,28,0,0,0
4020,4,5.2,3,191,0,194,1
4021,2,0.3,1,42,0,106,0
4022,4,4.0,3,81,0,0,0
4023,3,0.7,1,175,0,312,1
4025,1,1.8,3,53,0,0,0
4026,3,5.5,1,142,0,0,1
4027,4,1.9,3,42,0,0,0
4028,4,2.9,1,64,0,189,0
4029,2,1.3,1,90,0,0,0
