,Experience,Income,CCAvg,Education,Mortgage,target
871,11,60,0.5,3,0,0
872,1,21,1.0,2,0,0
873,26,14,0.0,1,103,0
874,37,149,0.2,3,364,1
875,17,124,5.2,1,0,0
876,0,44,0.6,2,0,0
877,8,60,1.2,1,0,0
878,25,21,0.4,3,76,0
879,35,14,1.0,1,107,0
880,36,93,4.3,1,0,0
881,28,39,1.0,2,0,0
882,6,85,2.7,2,100,0
883,18,158,0.4,2,277,1
884,33,22,0.2,1,0,0
885,37,45,1.0,3,88,0
886,41,70,2.2,1,0,0
887,37,20,0.4,2,94,0
888,-1,71,1.75,3,0,0
889,38,78,1.8,3,0,0
890,21,88,1.7,2,0,0
891,13,75,2.1,1,224,0
892,24,224,6.67,1,0,0
893,4,142,4.2,1,359,1
894,23,108,2.4,2,0,0
895,39,103,0.8,3,0,0
896,38,63,1.7,3,184,0
897,37,58,1.7,1,0,0
898,33,102,1.4,1,0,0
899,20,180,7.6,1,524,0
900,37,41,0.9,3,0,0
901,32,191,2.9,1,0,0
902,10,71,0.1,1,257,0
903,7,13,0.5,3,0,0
904,18,59,0.8,3,91,0
905,9,64,0.1,1,224,0
906,31,73,2.67,1,219,0
907,9,101,0.6,2,0,0
908,28,72,1.6,3,0,0
909,2,60,3.0,1,132,1
910,27,75,1.9,2,0,0
911,-2,80,1.6,3,0,0
912,28,175,3.6,3,0,1
913,4,43,0.1,2,0,0
914,10,161,4.1,1,0,0
915,35,11,1.0,1,0,0
916,35,152,3.3,3,0,1
917,22,65,2.4,1,0,0
918,-2,45,0.6,2,0,0
919,14,28,0.8,3,0,0
920,7,18,0.4,3,0,0
921,31,9,0.7,1,89,0
922,5,195,4.3,1,0,0
923,37,141,0.7,1,0,1
924,36,79,1.8,3,0,0
925,37,93,3.0,3,0,1
926,27,52,1.0,3,0,0
927,38,85,0.1,2,0,0
928,18,142,3.4,1,496,0
929,34,105,1.4,1,0,0
930,14,80,0.4,1,0,0
931,1,83,0.2,1,0,0
932,24,155,7.3,1,0,0
933,38,33,0.1,3,0,0
934,1,80,1.6,3,185,0
935,3,92,1.3,1,287,0
936,24,152,7.3,1,0,0
937,19,128,4.7,1,0,0
938,31,61,1.9,2,105,0
939,21,24,0.1,3,0,0
940,19,83,1.7,2,0,0
941,1,53,1.6,3,0,0
942,15,41,2.5,2,0,0
943,41,25,0.6,2,0,0
944,2,51,1.8,3,0,0
945,20,50,2.33,1,200,0
946,35,68,1.8,3,95,0
947,4,34,1.8,2,0,0
948,39,8,0.1,3,87,0
949,5,121,3.1,1,408,0
950,17,48,0.3,3,0,0
951,30,55,1.7,1,0,0
952,34,23,0.4,2,78,0
953,24,18,0.2,1,0,0
954,19,35,0.0,2,0,0
955,29,49,2.1,3,95,0
956,18,14,0.1,3,98,0
957,4,83,4.0,3,0,0
958,13,143,4.1,1,0,0
959,10,114,3.3,3,0,1
960,35,21,1.0,1,120,0
961,11,83,2.8,1,0,0
962,19,161,7.5,1,0,0
963,11,72,2.8,1,224,0
964,37,24,0.3,3,0,0
965,12,39,0.3,1,174,0
966,31,41,0.2,1,0,0
967,3,110,0.2,1,294,0
968,11,41,2.4,2,0,0
969,9,105,4.5,3,0,0
970,26,44,0.8,3,148,0
971,17,143,2.7,3,209,1
972,5,123,0.6,1,0,0
973,6,122,1.3,1,0,0
974,35,35,0.2,3,0,0
975,11,32,1.3,1,0,0
976,31,64,2.3,3,0,0
977,32,80,0.0,3,0,0
978,32,113,0.1,3,0,0
979,36,188,9.3,2,0,1
980,24,71,1.7,1,145,0
981,3,59,0.0,1,90,0
982,38,148,4.3,3,0,1
983,21,60,2.1,1,0,0
984,38,22,0.2,3,0,0
985,21,39,0.6,2,0,0
986,39,18,0.4,1,0,0
987,13,89,2.8,3,153,0
988,9,28,1.0,1,75,0
989,9,72,2.3,1,124,0
990,10,73,2.8,1,0,0
991,8,32,1.0,2,103,0
992,7,39,2.0,3,0,0
993,-2,48,1.75,3,89,0
994,37,78,1.7,3,0,0
995,1,74,4.0,3,0,0
996,27,195,4.75,2,477,1
997,15,63,3.0,1,0,0
998,23,32,1.0,1,0,0
999,19,34,0.6,2,0,0
1000,5,21,0.4,2,0,0
1001,18,63,0.8,3,0,0
1002,25,53,1.0,3,181,0
1003,13,158,2.3,2,0,1
1004,7,88,1.6,1,0,0
1005,38,135,3.8,3,183,1
1006,14,28,1.5,3,0,0
1007,11,162,8.6,1,153,0
1008,33,73,0.7,1,241,0
1009,23,65,0.4,3,232,0
1010,8,38,0.2,1,0,0
1011,10,83,0.7,3,315,0
1012,25,29,1.3,1,0,0
1013,27,23,0.2,1,0,0
1014,8,21,1.0,1,0,0
1015,20,198,2.8,1,0,0
1016,15,100,0.8,2,0,0
1017,35,202,4.7,1,553,0
1018,41,154,4.6,2,0,1
1019,7,31,1.0,1,0,0
1020,7,22,0.4,2,0,0
1021,28,22,0.4,1,0,0
1022,18,41,1.8,1,94,0
1023,9,104,4.6,1,0,0
1024,23,62,3.6,3,83,0
1025,16,99,1.0,3,0,0
1026,22,83,2.4,2,0,0
1027,32,83,1.6,2,0,0
1028,12,81,2.8,1,0,0
1029,26,59,3.0,2,0,0
1030,25,18,0.3,3,93,0
1031,37,39,1.5,1,0,0
1032,28,28,1.5,3,0,0
1033,37,84,2.4,3,0,0
1034,26,161,4.3,1,0,1
1035,33,25,1.0,1,0,0
1036,12,35,0.4,2,0,0
1037,39,40,0.8,1,118,0
1038,1,130,2.9,2,0,1
1039,37,20,0.3,3,0,0
1040,9,53,2.1,3,0,0
1041,23,10,0.7,3,0,0
1042,22,95,3.9,2,0,1
1043,36,183,3.4,3,0,1
1044,31,69,2.7,2,0,0
1045,24,72,1.4,3,218,0
1046,13,59,1.5,3,0,0
1047,32,44,0.8,2,0,0
1048,5,122,3.1,1,0,0
1049,19,40,1.9,3,84,0
1050,23,9,1.0,2,0,0
1051,16,89,3.9,2,216,1
1052,30,61,2.2,3,0,0
1053,2,149,7.2,1,0,0
1054,13,64,1.5,3,0,0
1055,37,30,1.0,3,159,0
1056,7,101,2.7,2,233,0
1057,1,98,5.4,1,0,0
1058,21,158,6.67,1,132,0
1059,23,79,3.8,3,0,0
1060,6,90,1.8,3,0,0
1061,9,10,1.0,1,81,0
1062,41,78,2.0,3,0,0
1063,9,118,6.0,3,246,1
1064,31,19,1.5,3,0,0
1065,30,45,1.1,2,205,0
1066,26,43,1.3,2,123,0
1067,24,81,4.9,1,248,0
1068,21,28,1.5,1,0,0
1069,36,62,2.2,1,0,0
1070,23,125,2.4,1,0,0
1071,4,14,0.5,3,0,0
1072,22,163,2.4,1,396,0
1073,18,89,0.5,3,0,0
1074,14,123,5.2,1,0,0
1075,10,88,0.0,1,121,0
1076,22,78,2.0,2,0,0
1077,22,72,1.4,2,149,0
1078,30,64,1.9,2,0,0
1079,12,60,2.1,3,217,0
1080,9,100,2.7,2,0,0
1081,32,40,0.3,1,0,0
1082,33,111,4.4,1,0,0
1083,9,164,6.0,3,0,1
1084,39,49,0.8,1,103,0
1085,36,15,0.4,2,0,0
1086,17,51,0.6,3,0,0
1087,35,122,2.6,1,352,0
1088,13,21,0.2,2,0,0
1089,41,121,2.1,1,0,0
1090,36,81,4.4,1,0,0
1091,32,128,2.7,1,344,0
1092,36,48,1.5,1,0,0
1093,19,70,2.33,1,0,0
1094,19,125,2.4,1,0,1
1095,14,179,2.6,3,0,1
1096,6,25,1.0,1,0,0
1097,17,69,2.67,2,0,0
1098,28,70,1.4,3,0,0
1099,30,39,0.1,3,0,0
1100,24,75,4.5,3,0,0
1101,5,85,1.8,3,0,0
1102,13,79,0.1,2,280,0
1103,13,12,0.3,2,104,0
1104,15,41,2.4,2,105,0
1105,26,39,1.9,2,0,0
1106,14,78,1.4,2,194,0
1107,27,81,1.3,3,293,0
1108,17,70,2.67,2,0,0
1109,31,11,0.2,3,90,0
1110,1,74,0.3,3,0,0
1111,17,34,2.0,2,0,0
1112,38,102,3.4,2,0,0
1113,26,92,2.6,2,213,0
1114,30,85,0.1,3,0,0
1115,7,15,0.9,3,0,0
1116,30,78,1.7,2,0,0
1117,23,29,1.8,1,0,0
1118,13,31,0.8,3,0,0
1119,38,92,2.0,1,0,0
1120,33,42,0.8,2,0,0
1121,37,41,0.5,3,0,0
1122,34,65,2.2,1,0,0
1123,14,49,1.8,1,0,0
1124,25,180,1.7,1,0,0
1125,11,85,0.1,2,131,0
1126,19,63,2.1,3,0,0
1127,19,40,0.6,2,0,0
1128,18,81,2.67,2,251,0
1129,23,174,4.6,2,590,1
1130,20,64,2.9,1,189,0
1131,20,69,2.1,1,0,0
1132,26,78,3.0,2,0,0
1133,34,40,0.9,3,0,0
1134,3,78,0.2,1,0,0
1135,14,141,6.3,1,0,1
1136,26,90,4.5,3,0,0
1137,25,82,1.3,3,0,0
1138,27,42,1.1,2,0,0
1139,16,75,3.7,3,280,0
1140,22,125,4.7,3,0,1
1141,29,120,2.7,2,111,1
1142,22,81,2.0,2,0,0
1143,10,35,1.7,1,0,0
1144,13,38,1.5,2,116,0
1145,34,41,1.3,1,0,0
1146,25,35,1.0,3,144,0
1147,2,172,6.9,2,0,1
1148,19,19,0.67,2,0,0
1149,5,31,1.0,3,0,0
1150,9,41,2.5,3,0,0
1151,34,10,0.7,1,0,0
1152,25,81,1.2,1,0,0
1153,10,42,1.5,2,131,0
1154,26,31,1.8,1,0,0
1155,20,54,0.7,3,154,0
1156,24,13,0.0,1,0,0
1157,17,82,5.2,1,79,0
1158,17,158,2.4,1,0,0
1159,23,32,1.8,1,83,0
1160,22,134,3.3,1,0,0
1161,34,55,0.8,1,168,0
1162,18,35,0.6,3,0,0
1163,33,95,2.6,1,0,0
1164,18,21,1.4,2,0,0
1165,34,11,0.7,3,0,0
1166,37,20,0.8,2,0,0
1167,39,172,3.1,1,282,1
1168,20,42,0.3,3,0,0
1169,25,58,1.3,2,0,0
1170,27,188,6.9,2,343,1
1171,25,43,1.4,3,137,0
1172,22,125,2.4,1,0,0
1173,22,89,1.9,3,0,0
1174,30,28,1.5,2,0,0
1175,36,22,1.0,1,0,0
1176,26,81,4.5,3,0,0
1177,9,74,2.6,2,0,0
1178,12,179,8.6,1,0,0
1179,26,52,1.8,3,0,0
1180,3,52,2.2,1,230,0
1181,18,68,2.9,1,0,0
1182,33,23,0.2,1,0,0
1183,17,44,0.3,3,0,0
1184,8,81,0.9,2,208,0
1185,1,121,5.4,1,158,0
1186,42,95,0.0,3,0,0
1187,25,45,0.6,2,131,0
1188,37,62,0.0,2,244,0
1189,35,31,0.4,2,0,0
1190,17,40,2.5,1,0,0
1191,-3,41,1.0,3,0,0
1192,1,20,1.0,1,0,0
1193,37,112,2.4,3,0,0
1194,14,42,0.3,1,187,0
1195,12,28,1.7,1,0,0
1196,17,81,2.6,3,0,0
1197,25,65,0.0,1,0,0
1198,16,83,2.67,1,0,0
1199,26,54,1.5,2,0,0
1200,8,58,2.0,1,90,0
1201,32,32,1.4,1,0,0
1202,19,35,0.3,3,120,0
1203,26,82,0.0,1,0,0
1204,32,80,1.6,3,144,0
1205,30,158,6.1,1,0,1
1206,17,91,0.1,2,199,0
1207,22,82,2.67,2,125,0
1208,23,133,7.3,1,0,0
1209,9,8,0.4,2,0,0
1210,18,141,3.5,1,0,0
1211,38,9,0.6,2,100,0
1212,32,74,0.7,1,0,0
1213,17,95,0.5,3,0,0
1214,10,82,2.8,1,0,0
1215,36,184,2.3,2,342,1
1216,16,35,1.5,1,0,0
1217,3,95,1.8,2,0,0
1218,15,180,4.1,1,0,0
1219,34,125,4.3,1,219,0
1220,26,110,5.4,3,204,1
1221,13,52,2.0,1,0,0
1222,1,60,4.0,3,244,0
1223,13,70,2.7,1,0,0
1224,29,90,0.3,1,217,0
1225,5,34,0.4,2,0,0
1226,40,43,1.9,2,0,0
1227,8,29,0.2,3,76,0
1228,15,63,0.7,3,79,0
1229,37,92,0.5,1,310,0
1230,7,32,0.6,3,152,0
1231,23,35,0.1,1,0,0
1232,28,178,5.4,3,147,1
1233,21,11,0.2,1,106,0
1234,22,81,3.6,3,0,0
1235,16,64,2.67,1,0,0
1236,2,12,1.0,1,0,0
1237,0,49,2.4,2,0,0
1238,38,124,3.8,1,405,0
1239,12,91,1.4,2,100,0
1240,31,159,3.9,3,0,1
1241,22,94,2.6,3,0,0
1242,26,93,2.4,1,0,0
1243,29,29,1.5,3,79,0
1244,39,38,0.1,3,178,0
1245,5,101,2.9,3,170,0
1246,5,30,0.3,2,0,0
1247,35,173,3.1,3,0,1
1248,36,28,0.7,2,0,0
1249,3,73,0.3,3,0,0
1250,1,74,2.2,1,0,0
1251,16,49,1.8,1,0,0
1252,0,59,1.6,1,0,0
1253,16,50,0.6,3,0,0
1254,22,25,0.6,1,0,0
1255,29,61,1.6,2,0,0
1256,23,178,6.5,3,0,1
1257,24,13,0.4,3,101,0
1258,4,159,1.5,1,0,0
1259,14,43,0.7,2,153,0
1260,19,85,1.7,2,0,0
1261,23,148,7.5,1,0,0
1262,34,150,7.4,1,481,0
1263,12,52,1.1,2,0,0
1264,24,24,0.2,1,0,0
1265,7,38,1.0,1,0,0
1266,9,43,1.2,2,0,0
1267,6,118,2.8,2,0,1
1268,3,32,1.0,2,0,0
1269,8,184,7.5,1,0,1
1270,28,90,0.3,1,0,0
1271,4,23,0.3,2,121,0
1272,34,11,0.3,1,96,0
1273,20,88,4.7,1,0,0
1274,25,119,4.9,1,208,0
1275,3,123,5.4,1,0,0
1276,33,91,4.3,1,81,0
1277,10,78,2.6,2,0,0
1278,14,74,0.0,1,0,0
1279,1,85,1.6,3,0,0
1280,21,71,2.9,1,0,0
1281,34,25,0.7,3,0,0
1282,14,38,1.0,2,150,0
1283,36,103,2.8,1,0,0
1284,18,84,4.0,3,0,0
1285,24,80,4.9,1,0,0
1286,14,43,1.7,1,0,0
1287,9,41,0.1,1,161,0
1288,32,38,1.3,1,166,0
1289,23,8,0.2,1,0,0
1290,15,75,1.1,2,0,0
1291,30,70,2.0,2,0,0
1292,23,74,1.2,1,0,0
1293,14,130,4.7,3,134,1
1294,23,35,1.3,1,0,0
1295,28,170,6.2,2,325,1
1296,15,72,2.4,1,0,0
1297,5,135,0.6,1,0,0
1298,14,104,1.8,2,79,0
1299,30,22,0.4,1,89,0
1300,22,53,1.9,1,187,0
1301,2,110,1.8,3,190,0
1302,35,125,3.9,1,0,0
1303,10,21,0.1,2,0,0
1304,7,38,1.8,2,182,0
1305,19,45,0.6,2,0,0
1306,8,18,0.3,1,0,0
1307,24,29,1.0,1,0,0
1308,32,110,1.7,2,0,0
1309,30,24,0.7,2,0,0
1310,13,84,0.7,3,0,0
1311,3,52,1.1,2,0,0
1312,17,49,2.2,2,0,0
1313,19,172,6.67,1,0,0
1314,27,85,3.4,3,0,1
1315,22,93,0.2,2,309,0
1316,15,125,3.5,1,0,0
1317,20,39,2.1,3,119,0
1318,12,61,0.9,3,0,0
1319,27,62,3.0,2,0,0
1320,9,43,0.3,1,0,0
1321,23,171,1.4,1,284,0
1322,24,9,0.5,2,0,0
1323,18,52,2.5,1,0,0
1324,0,99,2.3,3,0,0
1325,1,112,2.1,3,0,0
1326,3,69,1.8,3,0,0
1327,18,90,2.6,3,0,0
1328,17,85,3.7,3,272,0
1329,17,90,0.1,2,0,0
1330,4,15,0.4,1,85,0
1331,26,70,1.1,1,0,0
1332,33,113,2.0,1,77,0
1333,2,53,2.4,2,0,0
1334,31,53,0.8,2,120,0
1335,0,102,2.3,3,0,0
1336,23,65,0.7,2,263,0
1337,33,43,0.3,1,0,0
1338,21,42,2.4,1,0,0
1339,0,99,1.9,1,323,0
1340,11,24,0.5,3,0,0
1341,30,59,0.8,1,159,0
1342,29,78,2.6,3,0,0
1343,34,19,0.5,2,0,0
1344,14,20,0.6,3,0,0
1345,27,89,0.8,3,0,0
1346,27,80,2.6,2,0,0
1347,13,89,1.7,2,314,0
1348,10,155,6.5,1,0,0
1349,6,42,2.1,3,144,0
1350,34,74,0.7,1,0,0
1351,9,30,1.0,1,163,0
1352,20,131,5.7,1,256,0
1353,16,25,0.8,3,0,0
1354,12,184,8.0,1,0,1
1355,30,39,0.8,1,0,0
1356,17,20,1.4,3,0,0
1357,27,170,1.0,1,0,0
1358,16,175,1.1,3,0,1
1359,33,80,1.6,2,0,0
1360,38,91,3.8,1,0,0
1361,7,42,2.4,2,0,0
1362,26,38,1.0,3,110,0
1363,25,19,0.4,2,103,0
1364,34,62,0.8,2,0,0
1365,10,29,1.1,3,0,0
1366,30,64,1.8,3,227,0
1367,17,82,3.7,3,0,0
1368,5,20,0.3,1,0,0
1369,28,65,0.0,1,0,0
1370,19,78,3.8,3,268,0
1371,28,49,1.1,2,0,0
1372,5,45,0.1,2,0,0
1373,16,35,1.4,2,135,0
1374,14,90,2.7,1,0,0
1375,29,60,3.8,2,0,0
1376,21,73,0.8,3,0,0
1377,12,84,0.7,3,0,0
1378,27,43,1.1,2,164,0
1379,31,55,2.5,1,219,0
1380,23,115,4.6,3,0,1
1381,9,131,2.2,3,0,1
1382,32,64,1.5,1,0,0
1383,5,63,2.0,2,0,0
1384,18,44,1.0,2,193,0
1385,37,155,1.3,1,0,0
1386,9,25,0.1,2,0,0
1387,36,30,1.3,1,118,0
1388,32,103,4.0,3,0,1
1389,13,71,1.7,2,0,0
1390,10,90,2.7,1,0,0
1391,2,103,1.9,1,120,0
1392,35,73,2.3,3,0,0
1393,2,69,4.0,3,102,0
1394,3,33,1.5,2,85,0
1395,27,84,1.1,1,0,0
1396,16,41,0.5,3,0,0
1397,35,43,1.3,1,0,0
1398,32,42,0.5,2,0,0
1399,27,10,0.2,1,86,0
1400,10,142,0.8,3,0,1
1401,18,104,1.0,1,0,0
1402,3,109,2.5,1,0,0
1403,23,83,2.67,2,0,0
1404,0,15,0.4,1,0,0
1405,38,52,2.8,1,0,0
1406,19,38,2.5,2,135,0
1407,30,45,0.9,2,0,0
1408,15,168,8.0,1,152,0
1409,31,13,0.9,2,76,0
1410,23,32,0.6,1,156,0
1411,14,81,3.6,2,0,0
1412,24,61,1.7,1,229,0
1413,10,30,0.8,3,0,0
1414,34,82,4.3,1,263,0
1415,15,132,3.9,1,0,0
1416,22,42,2.7,2,0,0
1417,7,10,0.7,2,0,0
1418,-2,35,1.0,3,0,0
1419,9,31,1.1,3,85,0
1420,23,40,2.1,3,156,0
1421,18,33,1.4,3,0,0
1422,18,22,0.0,3,0,0
1423,29,55,0.2,1,151,0
1424,5,184,3.4,2,0,1
1425,34,22,0.1,2,0,0
1426,3,59,1.6,1,0,0
1427,29,85,1.8,2,0,0
1428,18,71,2.33,1,106,0
1429,39,160,2.1,1,0,0
1430,34,29,0.3,1,0,0
1431,31,120,2.0,1,0,0
1432,40,42,0.7,3,138,0
1433,30,58,0.9,1,0,0
1434,11,42,0.5,3,0,0
1435,0,44,1.3,3,0,0
1436,32,51,1.5,1,0,0
1437,1,112,2.3,3,402,0
1438,24,189,4.75,2,0,1
1439,30,75,3.2,3,0,0
1440,14,51,2.33,2,0,0
1441,23,80,3.0,3,0,0
1442,40,21,0.3,3,0,0
1443,3,81,1.5,1,307,0
1444,29,111,1.1,2,0,1
1445,40,29,1.5,2,0,0
1446,31,15,0.2,1,0,0
1447,6,29,1.9,3,0,0
1448,19,28,0.3,1,96,0
1449,20,25,0.67,2,0,0
1450,35,38,0.5,2,0,0
1451,14,58,2.8,1,0,0
1452,34,50,2.2,3,0,0
1453,18,49,2.1,3,0,0
1454,21,123,7.3,1,0,0
1455,18,58,2.4,1,0,0
1456,27,68,1.6,3,0,0
1457,32,61,2.2,3,0,0
1458,-1,69,0.3,3,0,0
1459,2,30,1.0,3,0,0
1460,33,75,0.0,3,0,0
1461,7,99,4.0,1,0,0
1462,13,81,2.8,1,0,0
1463,14,122,8.0,1,0,0
1464,13,93,1.5,3,0,0
1465,6,62,1.0,1,0,0
1466,6,112,1.8,2,0,0
1467,10,64,2.3,1,0,0
1468,11,90,0.0,1,0,0
1469,39,22,0.7,2,0,0
1470,13,33,0.4,2,0,0
1471,37,109,2.0,1,0,0
1472,21,85,1.7,2,0,0
1473,36,58,0.8,2,0,0
1474,4,9,0.5,3,86,0
1475,6,42,2.1,3,0,0
1476,6,115,3.8,2,0,1
1477,13,54,0.7,2,196,0
1478,10,19,0.75,3,116,0
1479,37,44,1.1,3,0,0
1480,38,195,5.2,3,522,1
1481,38,45,1.3,2,0,0
1482,42,53,1.1,1,0,0
1483,40,18,1.5,2,0,0
1484,0,44,1.6,1,180,0
1485,35,191,5.6,3,0,1
1486,21,84,2.0,3,0,0
1487,2,78,0.2,1,87,0
1488,23,21,0.1,1,0,0
1489,28,50,1.0,2,0,0
1490,11,29,1.0,2,0,0
1491,7,64,0.1,1,0,0
1492,24,112,0.3,1,229,0
1493,28,31,0.2,1,141,0
1494,19,11,0.2,1,91,0
1495,23,19,0.6,3,0,0
1496,12,79,2.2,1,0,0
1497,37,15,0.4,1,0,0
1498,14,112,2.2,1,394,0
1499,40,69,0.1,2,0,0
1500,11,11,0.1,2,0,0
1501,20,85,3.2,1,0,0
1502,35,18,1.5,2,0,0
1503,26,21,0.2,1,0,0
1504,13,59,0.9,3,199,0
1505,22,142,3.3,1,0,0
1506,22,92,2.8,2,0,0
1507,35,60,1.4,3,0,0
1508,26,21,0.8,1,0,0
1509,21,142,1.4,2,0,1
1510,34,84,1.6,2,0,0
1511,15,175,3.3,1,0,0
1512,7,14,0.4,2,98,0
1513,18,75,3.5,1,0,1
1514,10,35,0.3,1,98,0
1515,-1,53,2.4,2,0,0
1516,22,40,2.7,2,0,0
1517,39,84,1.8,3,0,0
1518,26,104,2.4,2,0,0
1519,16,78,2.67,2,161,0
1520,30,64,2.5,1,0,0
1521,8,8,0.7,2,0,0
1522,28,52,0.1,3,121,0
1523,30,21,0.2,1,0,0
1524,18,59,3.7,3,0,0
1525,5,61,0.8,2,251,0
1526,20,72,0.3,3,0,0
1527,16,173,1.5,2,373,1
1528,10,62,2.3,1,0,0
1529,32,65,2.5,1,222,0
1530,3,41,1.9,3,0,0
1531,19,153,7.5,1,0,0
1532,33,178,9.0,3,0,1
1533,2,171,6.0,2,0,1
1534,7,44,0.3,1,0,0
1535,14,108,1.2,3,0,0
1536,13,139,3.4,1,483,1
1537,4,18,0.3,2,0,0
1538,2,95,0.8,1,0,0
1539,38,154,2.9,1,0,0
1540,36,165,5.6,1,0,1
1541,21,39,2.1,3,184,0
1542,2,22,0.1,2,0,0
1543,14,28,1.4,2,108,0
1544,13,55,1.1,2,0,0
1545,39,85,3.4,2,200,0
1546,20,138,7.0,1,0,0
1547,1,122,0.2,1,0,0
1548,23,81,0.8,3,0,0
1549,38,143,6.4,3,0,1
1550,40,162,1.3,1,0,0
1551,8,52,1.0,2,0,0
1552,11,28,0.8,3,0,0
1553,30,44,0.7,2,174,0
1554,24,24,0.9,3,0,0
1555,33,28,0.3,3,0,0
1556,8,55,1.67,2,0,0
1557,23,63,3.6,3,0,0
1558,28,51,1.6,3,0,0
1559,29,23,1.5,2,0,0
1560,9,145,4.33,1,277,0
1561,20,118,5.7,1,0,0
1562,33,9,0.1,2,91,0
1563,30,178,2.9,1,0,0
1564,3,81,2.9,3,0,0
1565,25,69,0.3,1,0,0
1566,14,25,1.0,1,0,0
1567,18,89,0.8,1,184,0
1568,38,79,2.8,1,179,0
1569,7,15,0.4,2,82,0
1570,37,40,1.0,3,167,0
1571,8,162,8.6,1,0,0
1572,4,114,0.2,1,0,0
1573,36,85,1.7,3,98,0
1574,32,11,0.3,1,89,0
1575,12,88,2.7,1,0,0
1576,12,38,0.3,1,0,0
1577,34,152,6.9,1,0,0
1578,35,38,1.0,3,0,0
1579,39,49,1.2,2,109,0
1580,25,9,0.0,1,0,0
1581,6,112,2.7,2,408,0
1582,7,84,2.9,3,0,0
1583,12,58,3.6,2,0,0
1584,13,49,2.0,3,192,0
1585,12,51,2.0,1,214,0
1586,20,114,4.4,2,0,1
1587,25,34,0.9,3,111,0
1588,7,52,1.0,2,0,0
1589,26,148,6.8,1,0,0
1590,10,72,2.3,1,285,0
1591,24,173,1.0,1,0,0
1592,40,123,3.8,1,0,0
1593,23,22,0.6,1,0,0
1594,6,35,0.3,1,0,0
1595,7,92,1.6,1,0,0
1596,19,20,0.5,1,0,0
1597,16,32,0.5,2,0,0
1598,10,58,0.7,3,232,0
1599,31,25,0.7,2,103,0
1600,23,59,2.1,1,0,0
1601,34,148,4.7,1,0,0
1602,35,25,0.8,2,142,0
1603,35,84,1.8,3,0,0
1604,6,44,0.3,1,81,0
1605,0,30,1.0,3,0,0
1606,18,18,0.1,3,0,0
1607,1,142,5.5,1,0,1
1608,0,195,6.33,3,0,1
1609,21,132,1.2,2,0,1
1610,2,41,1.1,2,161,0
1611,5,129,5.9,3,319,1
1612,11,184,5.1,2,0,1
1613,27,12,0.4,1,0,0
1614,19,118,3.3,1,0,0
1615,17,98,1.1,1,0,0
1616,26,62,2.8,2,0,0
1617,9,20,0.7,2,0,0
1618,9,49,1.67,2,0,0
1619,33,9,0.2,3,0,0
1620,12,92,0.0,1,184,0
1621,30,32,0.1,3,0,0
1622,21,115,4.2,3,0,1
1623,32,12,0.7,3,0,0
1624,7,112,4.6,1,366,0
1625,19,59,2.67,2,0,0
1626,28,58,2.0,3,0,0
1627,22,73,1.7,1,216,0
1628,19,141,2.4,1,0,0
1629,6,44,0.2,1,0,0
1630,41,134,3.9,3,121,1
1631,31,39,0.9,1,0,0
1632,2,33,2.0,2,160,0
1633,28,31,0.9,2,151,0
1634,34,44,0.2,1,0,0
1635,33,45,2.1,1,0,0
1636,25,195,3.0,1,617,1
1637,37,83,1.8,2,187,0
1638,12,141,0.0,1,0,0
1639,8,23,0.67,3,0,0
1640,27,73,3.0,3,0,0
1641,8,39,0.2,1,115,0
1642,40,53,2.2,1,0,0
1643,32,130,2.7,1,0,0
1644,-1,112,2.0,1,241,0
1645,35,39,1.6,3,0,0
1646,20,22,1.0,1,91,0
1647,41,15,0.1,3,0,0
1648,32,53,1.67,3,142,0
1649,17,74,3.0,1,0,0
1650,4,58,1.5,1,131,0
1651,2,68,2.6,3,203,0
1652,30,51,3.2,3,0,0
1653,25,45,2.6,1,0,0
1654,7,52,0.1,1,0,0
1655,4,60,2.2,2,0,0
1656,29,141,0.2,3,0,1
1657,8,141,4.33,1,0,0
1658,38,35,0.5,3,0,0
1659,3,74,1.8,2,221,0
1660,9,19,1.0,2,92,0
1661,20,171,0.7,1,567,1
1662,-2,75,1.8,2,0,0
1663,5,149,1.5,1,0,0
1664,36,149,4.7,1,0,0
1665,10,44,1.33,1,0,0
1666,38,61,1.5,1,0,0
1667,32,114,2.0,1,402,0
1668,5,85,1.6,1,87,0
1669,31,39,0.7,2,0,0
1670,11,32,1.4,3,0,0
1671,15,49,0.9,3,0,0
1672,36,54,1.5,1,0,0
1673,18,94,1.1,2,0,0
1674,2,85,2.5,1,0,0
1675,16,191,4.8,2,0,1
1676,16,81,0.4,1,0,0
1677,29,41,2.5,2,0,0
1678,19,128,6.0,3,0,1
1679,6,49,1.67,2,214,0
1680,20,101,2.0,2,270,0
1681,4,62,2.5,1,184,0
1682,23,94,4.7,1,0,0
1683,20,105,3.2,1,0,1
1684,12,18,0.5,3,0,0
1685,5,42,2.0,3,0,0
1686,16,79,1.0,3,233,0
1687,28,44,1.9,2,0,0
1688,31,62,1.5,1,0,0
1689,15,65,0.5,3,0,0
1690,26,42,1.6,2,0,0
1691,22,98,6.3,1,0,0
1692,4,40,0.3,1,0,0
1693,24,91,4.5,3,90,0
1694,21,34,0.1,1,124,0
1695,22,144,3.3,1,0,0
1696,2,119,0.6,1,381,0
1697,30,70,1.6,3,251,0
1698,19,82,1.8,2,0,0
1699,34,95,0.7,2,322,0
